DeploymentID,City,State,Agency,TechnologyID,VendorID,Summary,Link,Latitude,Longitude
3794,Chicago,IL,Loyola University Chicago Department of Campus Safety,1,4,"The Loyola University Chicago Department of Campus Safety began using body-worn cameras in August 2018. The Department utilizes 43 body-worn cameras, with 33 cameras assigned to uniformed officers.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,41.8755616,-87.6244212
3795,Decatur,IL,Macon County Sheriff's Office,1,4,"The Macon County Sheriff’s Office uses body-worn cameras, according to a 2018 report by the Illinois Law Enforcement Training and Standards Board.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,39.8454163,-88.9524151
3796,Manteno,IL,Manteno Police Department,1,4,"The Manteno Police Department obtained two body-worn cameras in September 2018 for a trial basis. As of 2019, the cameras are assigned to three officers.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,41.2506759,-87.8314299
3797,Maroa,IL,Maroa Police Department,1,4,"The Maroa Police Department uses body-worn cameras, according to a 2018 report by the Illinois Law Enforcement Training and Standards Board.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,40.0364257,-88.957026
3798,Marquette Heights,IL,Marquette Heights Police Department,1,4,"The Marquette Heights Police Department uses body-worn cameras, according to a 2018 report by the Illinois Law Enforcement Training and Standards Board.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,40.6175383,-89.6003776
3799,Mattoon,IL,Mattoon Police Department,1,4,"The Mattoon Police Department uses body-worn cameras, according to a 2018 report by the Illinois Law Enforcement Training and Standards Board.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,39.4842821,-88.3773279
3800,Chicago,IL,Metra Police Department,1,4,"The Metra Police Department began their body-worn camera program in January 2018. As of 2019, all 112 active duty officers utilize body-worn cameras.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,41.8755616,-87.6244212
3801,Moline,IL,Moline Police Department,1,6,The Moline Police Department has 84 body-worn cameras.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,41.5058344,-90.5136642
3802,Morris,IL,Morris Police Department,1,4,"The Morris Police Department began using body-worn cameras in 2018. As of 2019, they have 22 cameras and plan to add four more in the future. The Morris Police Department also received a Small, Rural, and Tribal Body-Worn Camera Program grant for $50,000 for 29 body-worn cameras in 2023.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,41.3574135,-88.4215234
3803,Mount Carroll,IL,Mount Carroll Police Department,1,4,All 10 officers of the Mount Carroll Police Department use body-worn cameras.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,42.0948582,-89.9777041
3804,Mundelein,IL,Mundelein Police Department,1,4,"The Mundelein Police Department began using body-worn cameras in September of 2017. As of 2019, 48 officers use body-worn cameras.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,42.263079,-88.0039653
3805,Neoga,IL,Neoga Police Department,1,4,The Neoga Police Department owns five body-worn cameras as of 2019.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,39.3194817,-88.4528261
3806,Normal,IL,Normal Police Department,1,11,"As of 2019, the Normal Police Department uses 76 body-worn cameras for 82 officers.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,40.5092961,-88.9843937
3807,Paxton,IL,Paxton Police Department,1,3,The Paxton Police Department uses three body-worn cameras between nine officers,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,40.4603125,-88.0953201
3808,Pekin,IL,Pekin Park District Police Department,1,4,"The Pekin Park District Police Department uses body-worn cameras, according to a 2018 report by the Illinois Law Enforcement Training and Standards Board.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,40.5687911,-89.6501621
3809,Peoria,IL,Peoria County Sheriff's Office,1,4,The Peoria County Sheriff’s Office uses 60 body-worn cameras among 47 deputies.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,40.6938609,-89.5891008
3810,Peoria Heights,IL,Peoria Heights Police Department,1,3,The Peoria Heights Police Department uses 12 body-worn cameras between 14 officers.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,40.7472744,-89.5740289
3811,Petersburg,IL,Petersburg Police Department,1,4,The Petersburg Police Department uses five body-worn cameras between 10 officers as of 2019.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,40.0117151,-89.8481652
3812,Quincy,IL,Quincy Police Department,1,18,The Quincy Police Department has 58 body-worn cameras.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,39.9356016,-91.4098727
3813,Rantoul,IL,Rantoul Police Department,1,4,The Rantoul Police Department's 24 body-worn cameras are used by all 24 officers as of 2019.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,40.3083672,-88.1558785
3814,Richton Park,IL,Richton Park Police Department,1,4,The Richton Park Police Department's 20 body-worn cameras are assigned to 20 of its 29 officers.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,41.4845996,-87.7090543
3815,Rock Island,IL,Rock Island Police Department,1,6,"The Rock Island Police Department began using body-worn cameras in April 2017. In total, 77 Axon body-cameras are used by department personnel.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,41.4411786,-90.5766144
3816,Rockdale,IL,Rockdale Police Department,1,4,The Rockdale Police Department use nine body-worn cameras between its 11 officers.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,41.506142,-88.1145036
3817,Rosemont,IL,Rosemont Public Safety Department,1,4,"The Rosemont Public Safety Department has 106 body-worn cameras, which are worn by 72 full-time sworn public safety officers.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,41.9941334,-87.8756737
3818,San Jose,IL,San Jose Police Department,1,4,The San Jose Police Department has three body-worn cameras.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,40.305598,-89.6028829
3819,Sesser,IL,Sesser Police Department,1,3,The Sesser Police Department uses six body-worn cameras between 14 officers.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,38.0917168,-89.0503512
3820,Spring Grove,IL,Spring Grove Police Department,1,4,"The Spring Grove Police Department has nine body-worn cameras, which are worn by all full-time officers. Part-time officers share cameras.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,42.4436308,-88.2364775
3821,Springfield,IL,Springfield Police Department,1,6,"As of 2019, all of the Springfield Police Department's 169 officers and sergeants use Axon body-worn cameras.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,39.7990175,-89.6439575
3822,St. Elmo,IL,St. Elmo Police Department,1,4,The St. Elmo Police Department shares three body-worn cameras between nine officers.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,39.0272663,-88.8481139
3823,Sullivan,IL,Sullivan Police Department,1,4,"The Sullivan Police Department has 10 body-worn cameras, which are worn by all full-time and part-time officers.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,39.599479,-88.6078392
3824,Tower Lakes,IL,Tower Lakes Police Department,1,4,"The Tower Lakes Police Department uses body-worn cameras, according to a 2018 report by the Illinois Law Enforcement Training and Standards Board.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,42.2319682,-88.1520248
3825,Ullin,IL,Ullin Police Department,1,4,"The Ullin Police Department uses body-worn cameras, according to a 2018 report by the Illinois Law Enforcement Training and Standards Board.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,37.2769948,-89.1834113
3826,Jonesboro,IL,Union County Sheriff's Office,1,4,The Union County Sheriff’s Office has eight body-worn cameras.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,37.4517163,-89.2681402
3827,Chicago,IL,University of Chicago Police Department,1,4,"As of 2019, 75 University of Chicago Police Department officers wear body-worn cameras.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,41.8755616,-87.6244212
3828,Chicago,IL,University of Illinois at Chicago Police Department,1,4,"As of 2019, the University of Illinois at Chicago Police Department has 75 body-worn cameras.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,41.8755616,-87.6244212
3829,Urbana,IL,University of Illinois at Urbana-Champaign Police Department,1,4,"The University of Illinois at Urbana-Champaign Police Department implemented their body-worn camera program in August 2018. The Department uses 68 body-worn cameras, which are shared among 61 officers.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,40.1117174,-88.207301
3830,Waukegan,IL,Waukegan Police Department,1,18,All 145 sworn officers in the Waukegan Police Department uses Motorola Si500 body-worn cameras.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,42.3636331,-87.8447938
3831,West Chicago,IL,West Chicago Police Department,1,4,The West Chicago Police Department began using body-worn cameras in 2018. The 11 cameras are shared between 44 officers.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,41.8847507,-88.2039607
3832,Carmi,IL,White County Sheriff's Office,1,40,"The White County Sheriff’s Office uses body-worn cameras, according to a 2018 report by the Illinois Law Enforcement Training and Standards Board.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,38.0908796,-88.1586488
3833,Wood River,IL,Wood River Police Department,1,4,The Wood River Police Department uses 18 Wolfcom body-worn cameras.,https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,38.861159,-90.0976069
3834,Wyoming,IL,Wyoming Police Department,1,4,"The Wyoming Police Department uses two body-worn cameras, which are shared among six officers.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,41.0617037,-89.7731578
3835,Zion,IL,Zion Police Department,1,4,"The Zion Police Department has 43 body-worn cameras, which are shared among 46 officers.",https://www.documentcloud.org/documents/6793300-Illinois-BWC-2018.html,42.4501169,-87.8337753
3836,Vallejo,CA,Vallejo Police Department,8,150,"The Vallejo Police Department purchased a cell-site simulator for $766,018 from KeyW, which has been acquired by Jacobs Technology, in March 2020.",https://www.timesheraldonline.com/2020/03/25/vallejo-purchases-cell-site-simulator-for-police-department/,38.1040864,-122.2566367
3837,Fontana,CA,Fontana Police Department,8,150,The Fontana Police Department acquired two cell-site simulator vehicles from Jacobs Technology in December 2023.,https://www.documentcloud.org/documents/24733508-2024_ma-state-police_css-proposal_jacobs,34.0922947,-117.43433
3838,Dallas,TX,Dallas County Sheriff's Office,3,4,"In 2009, the Dallas County Sheriff's Office purchased four automated license plate readers for $23,050 from PIPS technology.",https://www.dallasnews.com/news/crime/2013/07/17/aclu-license-plate-scanners-are-everywhere-and-in-some-dallas-area-cities-they-re-keeping-everything-they-see/,32.7762719,-96.7968559
3839,Lewiston,ID,Lewiston Police Department,1,6,"In 2017, the Lewiston Police Department purchased 37 Axon body-worn cameras, as part of a 5-year agreement worth $326,000.",https://lmtribune.com/northwest/lpd-embraces-body-cams/article_08d72fed-5e0f-5494-9288-a84ea9b1bb39.html,46.4195913,-117.0216144
3840,Amarillo,TX,Potter County Sheriff's Office,1,6,"In 2017, the Potter County Sheriff's Office bought 30 Axon body-worn cameras for $55,000.",https://abc7amarillo.com/news/local/potter-county-sheriffs-office-to-use-body-cameras-in-2017,35.20729,-101.8371192
3841,Binghamton,NY,Binghamton Police Department,1,6,"In 2015, the Binghamton Police Department entered a five-year contract with Axon for 90 body-worn cameras .",https://www.prnewswire.com/news-releases/orange-county-sheriffs-office-tempe-and-denver-police-departments-deploy-axon-body-cameras-with-evidencecom-from-taser-300157166.html,42.098698,-75.9125187
3842,South Daytona,FL,South Daytona Police Department,3,157,The South Daytona Police Department uses NDI automated license plate readers.,https://www.facebook.com/753061788148800/photos/a.753110661477246/761715863950059/?type=3&theater,29.1658158,-81.0044995
3843,Trenton,NJ,Trenton Police Department,2,2,The Trenton Police Department began using ShotSpotter gunshot detection technology in 2009.,https://www.nj.com/mercer/2015/05/trenton_redeploys_shotspotter_system_in_larger_are.html,40.2203074,-74.7659
3844,Deland,FL,Volusia County Sheriff's Office,3,4,"As of 2018, the Volusia County Sheriff's Office has 12 automated license plate readers.",https://www.clickorlando.com/news/2018/05/30/how-license-plate-readers-are-helping-volusia-county-deputies-solve-crimes/,29.0281051,-81.3034183
3845,Newport News,VA,Newport News Police Department,2,2,The Newport News Police Department purchased ShotSpotter gunshot detection technology in 2019.,https://www.dailypress.com/news/crime/dp-nw-newport-news-police-2019-year-20200128-p6z2jetrkfd7ljhw6cvblfopxe-story.html,36.9775016,-76.42977
3846,Braidwood,IL,Braidwood Police Department,1,6,The Braidwood Police Department has used Axon body-worn cameras since 2017.,https://braidwood.us/download/meetings/agenda/A061317.docx,41.2650318,-88.2122823
